operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
k projection,-1,72416,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,73536,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,76832,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,77952,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,81248,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,82368,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,85664,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,86784,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,90080,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,91200,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,94496,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,95616,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,98912,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,100032,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,103328,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,104448,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,107744,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,108864,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,112160,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,113280,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,116576,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,117696,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,120992,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,122112,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,125408,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,126528,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
k projection,-1,129824,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
k projection,-1,130944,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
