operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,56712,145,145,145,100,100.000,1.3961605584642234
q projection,-1,56857,145,145,145,100,100.000,1.3961605584642234
q projection,-1,57002,145,145,145,100,100.000,1.3961605584642234
q projection,-1,57147,145,145,145,100,100.000,1.3961605584642234
q projection,-1,57292,145,145,145,100,100.000,1.3961605584642234
q projection,-1,57437,145,145,145,100,100.000,1.3961605584642234
q projection,-1,57582,145,145,145,100,100.000,1.3961605584642234
q projection,-1,57727,145,145,145,100,100.000,1.3961605584642234
q projection,-1,57872,145,145,145,100,100.000,1.3961605584642234
q projection,-1,58017,145,145,145,100,100.000,1.3961605584642234
q projection,-1,58162,145,145,145,100,100.000,1.3961605584642234
q projection,-1,58307,145,145,145,100,100.000,1.3961605584642234
q projection,-1,58452,145,145,145,100,100.000,1.3961605584642234
q projection,-1,58597,145,145,145,100,100.000,1.3961605584642234
q projection,-1,58742,145,145,145,100,100.000,1.3961605584642234
q projection,-1,58887,145,145,145,100,100.000,1.3961605584642234
q projection,-1,59032,145,145,145,100,100.000,1.3961605584642234
q projection,-1,59177,145,145,145,100,100.000,1.3961605584642234
q projection,-1,59322,145,145,145,100,100.000,1.3961605584642234
q projection,-1,59467,145,145,145,100,100.000,1.3961605584642234
q projection,-1,59612,145,145,145,100,100.000,1.3961605584642234
q projection,-1,59757,145,145,145,100,100.000,1.3961605584642234
q projection,-1,59902,145,145,145,100,100.000,1.3961605584642234
q projection,-1,60047,145,145,145,100,100.000,1.3961605584642234
q projection,-1,60192,145,145,145,100,100.000,1.3961605584642234
q projection,-1,60337,145,145,145,100,100.000,1.3961605584642234
q projection,-1,60482,145,145,145,100,100.000,1.3961605584642234
q projection,-1,60627,145,145,145,100,100.000,1.3961605584642234
q projection,-1,60772,145,145,145,100,100.000,1.3961605584642234
q projection,-1,60917,145,145,145,100,100.000,1.3961605584642234
q projection,-1,61062,145,145,145,100,100.000,1.3961605584642234
q projection,-1,61207,145,145,145,100,100.000,1.3961605584642234
q projection,-1,61352,145,145,145,100,100.000,1.3961605584642234
q projection,-1,61497,145,145,145,100,100.000,1.3961605584642234
q projection,-1,61642,145,145,145,100,100.000,1.3961605584642234
q projection,-1,61787,145,145,145,100,100.000,1.3961605584642234
q projection,-1,61932,145,145,145,100,100.000,1.3961605584642234
q projection,-1,62077,145,145,145,100,100.000,1.3961605584642234
q projection,-1,62222,145,145,145,100,100.000,1.3961605584642234
q projection,-1,62367,145,145,145,100,100.000,1.3961605584642234
q projection,-1,62512,145,145,145,100,100.000,1.3961605584642234
q projection,-1,62657,145,145,145,100,100.000,1.3961605584642234
q projection,-1,62802,145,145,145,100,100.000,1.3961605584642234
q projection,-1,62947,145,145,145,100,100.000,1.3961605584642234
q projection,-1,63092,145,145,145,100,100.000,1.3961605584642234
q projection,-1,63237,145,145,145,100,100.000,1.3961605584642234
q projection,-1,63382,145,145,145,100,100.000,1.3961605584642234
q projection,-1,63527,145,145,145,100,100.000,1.3961605584642234
q projection,-1,63672,145,145,145,100,100.000,1.3961605584642234
q projection,-1,63817,145,145,145,100,100.000,1.3961605584642234
